frame_id,frame_zipfile_path,roi_feature_name,roi_id,roi_label,roi_label_threshold_based,video_id,video_roi_embedding_path,xmax,xmin,ymax,ymin
403.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,8e1911cf-1d30-470a-8b1f-3ce2e3eb6336_0491017008120491,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,812,491,491,170
404.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,789d8ee6-cb22-48d0-a7a3-add5c91442c7_0419017007400491,"{'sad': 0.99989, 'others': 9e-05, 'angry': 2e-05, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,740,419,491,170
405.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,41322f9e-4a2d-4870-a77b-b643f25599d9_0419017007400491,"{'sad': 0.99961, 'others': 0.00015, 'angry': 0.00014, 'object': 5e-05, 'blur': 4e-05, 'happy': 2e-05}",sad,20200203_2_213002.047_220001.556.mp4,,740,419,491,170
406.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,d53759b7-4f32-4a4b-894b-e623a16893cc_0418011908030504,"{'angry': 0.44568, 'sad': 0.39993, 'others': 0.14817, 'happy': 0.00332, 'blur': 0.0016, 'object': 0.0013}",angry,20200203_2_213002.047_220001.556.mp4,,803,418,504,119
407.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,17332a70-1df2-46f8-bce1-c0c3bccf73d7_0461011908460504,"{'others': 0.92755, 'angry': 0.03761, 'sad': 0.0337, 'blur': 0.00056, 'happy': 0.00049, 'object': 9e-05}",others,20200203_2_213002.047_220001.556.mp4,,846,461,504,119
408.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,94bfb657-b726-4df7-b3b8-72ccc0b1c959_0491013408120455,"{'sad': 1.0, 'angry': 0.0, 'others': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,812,491,455,134
409.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,0340d28a-468d-46df-bf23-19bbefe96dba_0461011908460504,"{'others': 0.99767, 'angry': 0.00147, 'sad': 0.00077, 'blur': 7e-05, 'happy': 2e-05, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,846,461,504,119
410.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,97d81fec-2123-4c76-9a50-ff2216cd8758_0504011908890504,"{'sad': 0.9985, 'others': 0.00116, 'angry': 0.00015, 'object': 8e-05, 'blur': 7e-05, 'happy': 5e-05}",sad,20200203_2_213002.047_220001.556.mp4,,889,504,504,119
411.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,4b2193e0-a5a8-44d6-89ad-c1ee862b96a8_0455017007760491,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,776,455,491,170
412.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,14025a7f-096e-4276-b946-c880c7674752_0404009604940186,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,494,404,186,96
413.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,a1c650a3-58f9-402c-abc7-66530016f931_0378008004850187,"{'sad': 1.0, 'angry': 0.0, 'others': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,485,378,187,80
414.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,b4fbea8b-3814-4952-91aa-4b578f00266f_0527011306020188,"{'blur': 0.99603, 'others': 0.00383, 'object': 9e-05, 'sad': 2e-05, 'angry': 2e-05, 'happy': 0.0}",blur,20200203_2_213002.047_220001.556.mp4,,602,527,188,113
415.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
416.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,f20500ee-b15f-490f-8430-47a0465dce7f_0419013407400455,"{'sad': 0.98538, 'others': 0.00545, 'angry': 0.00394, 'object': 0.00276, 'blur': 0.00136, 'happy': 0.0011}",sad,20200203_2_213002.047_220001.556.mp4,,740,419,455,134
417.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,328c1579-1f3a-4250-b9bc-58e2c2f5a47c_0646017109140439,"{'others': 0.99999, 'angry': 0.0, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,914,646,439,171
418.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,324b9998-3c0e-4cd8-8bf6-e016a83bada6_0662019208850415,"{'others': 0.9997, 'angry': 0.00018, 'sad': 7e-05, 'blur': 4e-05, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,885,662,415,192
419.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,6235d9ec-a635-4fd0-af31-dcae94adb7e2_0646017109140439,"{'others': 0.99879, 'sad': 0.00085, 'angry': 0.00024, 'blur': 0.00011, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,914,646,439,171
420.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,c0a69003-8702-46b3-b9f3-342b53b65c1e_0662016708850390,"{'others': 0.99333, 'blur': 0.0052, 'sad': 0.00097, 'angry': 0.00045, 'object': 4e-05, 'happy': 2e-05}",others,20200203_2_213002.047_220001.556.mp4,,885,662,390,167
421.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,f731cddd-15f0-4f43-84d9-c647f986c2d9_0384013407050455,"{'sad': 0.49944, 'others': 0.41176, 'angry': 0.03837, 'blur': 0.03286, 'object': 0.00977, 'happy': 0.00779}",sad,20200203_2_213002.047_220001.556.mp4,,705,384,455,134
422.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,f9b3c238-c195-4617-83b9-edd224bde778_0384013407050455,"{'others': 0.64017, 'sad': 0.33087, 'blur': 0.02136, 'angry': 0.00528, 'object': 0.0016, 'happy': 0.00073}",others,20200203_2_213002.047_220001.556.mp4,,705,384,455,134
423.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,cc590e58-cc4a-417d-8a8c-8e41415d2e26_0384013407050455,"{'sad': 0.81358, 'others': 0.18019, 'angry': 0.00307, 'blur': 0.00171, 'object': 0.00074, 'happy': 0.00071}",sad,20200203_2_213002.047_220001.556.mp4,,705,384,455,134
424.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,dd7daa80-8882-4bf3-9e65-d8a2d6e1bfdd_0662016708850390,"{'sad': 0.99991, 'angry': 6e-05, 'others': 2e-05, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,885,662,390,167
425.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,a579e3f4-fda5-4829-bf7e-4b75ad7a2d74_0419013407400455,"{'sad': 0.99999, 'others': 0.0, 'object': 0.0, 'angry': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,740,419,455,134
426.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,92be524e-f3ad-41a8-be73-faa91a6e9271_0384013407050455,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,705,384,455,134
427.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,0fc533d0-7def-40b4-9776-e63a7468acfd_0419013407400455,"{'others': 0.99718, 'sad': 0.00248, 'angry': 0.0003, 'blur': 3e-05, 'happy': 1e-05, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,740,419,455,134
428.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,93fad090-b142-4e6e-a0eb-c4d7d00935a9_0384009907050420,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,705,384,420,99
429.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,127eceb4-732b-4ee0-9ca8-52383cb497b3_0613016708350390,"{'sad': 0.99463, 'others': 0.00408, 'angry': 0.00115, 'blur': 5e-05, 'happy': 5e-05, 'object': 5e-05}",sad,20200203_2_213002.047_220001.556.mp4,,835,613,390,167
430.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,6725f9c3-cd40-436d-8336-7df6c9142faf_0587014208540409,"{'others': 0.75091, 'sad': 0.14076, 'angry': 0.10411, 'blur': 0.00249, 'happy': 0.00128, 'object': 0.00045}",others,20200203_2_213002.047_220001.556.mp4,,854,587,409,142
431.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,8fef98d1-ba66-4fd5-9070-b04e17e4fa68_0384013407050455,"{'sad': 1.0, 'others': 0.0, 'object': 0.0, 'angry': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,705,384,455,134
432.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,8dea1749-a362-42dd-859f-5a3d79a11425_0348013406690455,"{'sad': 0.9888, 'object': 0.0078, 'happy': 0.00284, 'others': 0.0003, 'angry': 0.00024, 'blur': 2e-05}",sad,20200203_2_213002.047_220001.556.mp4,,669,348,455,134
432.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,683c28d2-13ff-4fa7-8327-ecbae8209c88_0176042602390488,"{'object': 0.99681, 'blur': 0.003, 'others': 8e-05, 'sad': 5e-05, 'angry': 3e-05, 'happy': 3e-05}",object,20200203_2_213002.047_220001.556.mp4,,239,176,488,426
433.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,aebeb755-309a-445b-8d0c-aadd5eee6a09_0348013406690455,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,669,348,455,134
434.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,dfcc8f9c-be20-436f-a5aa-085633851aaa_0637016708600390,"{'others': 0.99843, 'angry': 0.00087, 'sad': 0.00065, 'blur': 3e-05, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,860,637,390,167
435.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,337ad546-7d99-41a8-b752-e1ee3c26c37c_0587014208540409,"{'others': 0.99637, 'angry': 0.00331, 'sad': 0.0002, 'blur': 0.00011, 'happy': 1e-05, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,854,587,409,142
436.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,7ed59247-8d84-495a-82cc-e54091cf9499_0290011906750504,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,675,290,504,119
437.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,a2f20a94-6e03-4923-8a3c-4e1bb313e024_0384013407050455,"{'sad': 0.99998, 'others': 1e-05, 'object': 0.0, 'angry': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,705,384,455,134
438.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,c3fa864d-1124-4076-b0de-ed8f758f3e4d_0384013407050455,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,705,384,455,134
439.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,9becd29b-fd7b-4433-a136-19285b545548_0348009906690420,"{'sad': 1.0, 'object': 0.0, 'angry': 0.0, 'others': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,669,348,420,99
440.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,98ef60a1-e310-42ce-b353-9a1d1888da95_0613016708350390,"{'others': 0.99782, 'angry': 0.00128, 'sad': 0.00061, 'blur': 0.00027, 'happy': 1e-05, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,835,613,390,167
441.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,25197c95-26a0-489c-a871-01b24442fc94_0613014208350365,"{'others': 0.9274, 'angry': 0.06756, 'sad': 0.00392, 'blur': 0.00073, 'happy': 0.00033, 'object': 6e-05}",others,20200203_2_213002.047_220001.556.mp4,,835,613,365,142
442.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,82d9dda7-4ba9-45ca-995f-a99b13442baf_0312009906330420,"{'sad': 1.0, 'others': 0.0, 'object': 0.0, 'angry': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,633,312,420,99
443.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,1e8805bf-7e15-4497-ae97-5740cd66364f_0348013406690455,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,669,348,455,134
444.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,34c907ab-5d54-46a2-a80d-2ab28cd9199a_0419013407400455,"{'sad': 1.0, 'others': 0.0, 'angry': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,740,419,455,134
445.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,71165de2-5fa9-4b55-a109-3e406f43d1b5_0348017006690491,"{'sad': 1.0, 'others': 0.0, 'object': 0.0, 'angry': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,669,348,491,170
446.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,9ae82a00-1b5d-47ff-b65b-2bdf27c64d4c_0348017006690491,"{'sad': 1.0, 'angry': 0.0, 'others': 0.0, 'object': 0.0, 'happy': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,669,348,491,170
447.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,6c02d397-888b-4bf1-a604-59b96bd64f86_0538016707610390,"{'sad': 0.99877, 'angry': 0.00061, 'others': 0.00054, 'blur': 4e-05, 'object': 2e-05, 'happy': 1e-05}",sad,20200203_2_213002.047_220001.556.mp4,,761,538,390,167
448.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,7b19193e-17de-4295-9f96-15ef4d801586_0557014208250409,"{'sad': 0.54881, 'others': 0.41469, 'blur': 0.01969, 'angry': 0.01186, 'object': 0.00269, 'happy': 0.00225}",sad,20200203_2_213002.047_220001.556.mp4,,825,557,409,142
449.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,7d26d7a3-ed00-49ae-b2fc-2913ed8ab09e_0662016708850390,"{'sad': 0.99998, 'others': 2e-05, 'happy': 0.0, 'object': 0.0, 'angry': 0.0, 'blur': 0.0}",sad,20200203_2_213002.047_220001.556.mp4,,885,662,390,167
450.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,37e67e0e-7860-48bd-8ac0-1381af2b2f8c_0348013406690455,"{'happy': 1.0, 'object': 0.0, 'others': 0.0, 'sad': 0.0, 'angry': 0.0, 'blur': 0.0}",happy,20200203_2_213002.047_220001.556.mp4,,669,348,455,134
451.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,43b0e7dd-d664-4de1-bb3b-7f68cd7dd489_0761019209840415,"{'others': 0.94159, 'blur': 0.04951, 'sad': 0.00704, 'angry': 0.00156, 'object': 0.00021, 'happy': 9e-05}",others,20200203_2_213002.047_220001.556.mp4,,984,761,415,192
452.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
453.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
454.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,,,{None: None},None,20200203_2_213002.047_220001.556.mp4,,,,,
455.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,296986eb-e60e-47f0-b575-d3c656dbc032_0605017006670232,"{'others': 0.59024, 'blur': 0.40933, 'sad': 0.00024, 'angry': 0.00011, 'object': 7e-05, 'happy': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,667,605,232,170
456.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,9382ce13-f75e-470b-83a4-8848b73904b2_0605017006670232,"{'others': 0.93731, 'blur': 0.06258, 'angry': 5e-05, 'sad': 4e-05, 'object': 1e-05, 'happy': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,667,605,232,170
457.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,8b52a9ba-186e-408b-956f-affad82c7af0_0633020609540527,"{'others': 0.75685, 'sad': 0.23933, 'angry': 0.00373, 'blur': 6e-05, 'happy': 2e-05, 'object': 1e-05}",others,20200203_2_213002.047_220001.556.mp4,,954,633,527,206
458.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,fffe073f-854e-4b64-8ecf-7bb75115864e_0598020609190527,"{'others': 0.72026, 'sad': 0.27696, 'angry': 0.00257, 'blur': 0.00011, 'happy': 7e-05, 'object': 3e-05}",others,20200203_2_213002.047_220001.556.mp4,,919,598,527,206
459.jpg,gs://b-ao-barc-vmd-hidden/77a5a611-d188-4c32-983c-d1ed0f2526c4/vmd/asset/master/video/00:00:00.000_00:10:03.904/b9b509a3-7bb1-413e-bc72-8ac70990a9c9.zip,emotion,bb80ec12-7c5c-441e-9bfe-881559435619_0455020607760527,"{'others': 0.99999, 'angry': 1e-05, 'sad': 0.0, 'blur': 0.0, 'happy': 0.0, 'object': 0.0}",others,20200203_2_213002.047_220001.556.mp4,,776,455,527,206
